age,job,contact,duration,y
58.0,management,telephone,29.0,0
41.0,blue-collar,telephone,500.0,1
45.0,technician,cellular,394.0,0
43.0,admin.,cellular,32.0,0
32.0,admin.,telephone,102.0,0
27.0,technician,cellular,198.0,0
36.0,services,cellular,111.0,0
31.0,technician,telephone,212.0,0
27.0,admin.,cellular,518.0,0
38.0,blue-collar,cellular,165.0,0
44.0,admin.,cellular,283.0,0
31.0,admin.,cellular,74.0,0
50.0,technician,cellular,620.0,1
46.0,blue-collar,cellular,104.0,0
32.0,admin.,cellular,61.0,0
29.0,admin.,telephone,97.0,0
28.0,admin.,cellular,129.0,0
40.0,unknown,cellular,224.0,1
32.0,technician,cellular,252.0,0
36.0,housemaid,telephone,767.0,0
38.0,blue-collar,telephone,476.0,1
32.0,admin.,cellular,270.0,0
26.0,services,telephone,200.0,0
37.0,entrepreneur,telephone,45.0,0
56.0,admin.,telephone,196.0,0
48.0,services,cellular,98.0,0
40.0,blue-collar,telephone,114.0,0
22.0,student,cellular,814.0,0
36.0,blue-collar,telephone,143.0,0
34.0,admin.,cellular,100.0,0
39.0,blue-collar,telephone,87.0,0
38.0,technician,cellular,100.0,0
30.0,blue-collar,cellular,463.0,0
42.0,management,telephone,259.0,0
25.0,services,cellular,553.0,0
28.0,blue-collar,telephone,228.0,0
41.0,technician,telephone,180.0,0
26.0,technician,telephone,170.0,0
59.0,entrepreneur,telephone,9.0,0
29.0,technician,cellular,57.0,0
43.0,blue-collar,cellular,458.0,1
31.0,blue-collar,telephone,113.0,0
29.0,admin.,cellular,276.0,1
35.0,blue-collar,cellular,348.0,0
54.0,admin.,cellular,209.0,0
44.0,admin.,cellular,60.0,0
32.0,blue-collar,cellular,29.0,0
40.0,blue-collar,cellular,131.0,0
26.0,blue-collar,cellular,1071.0,1
28.0,services,cellular,562.0,1
51.0,services,cellular,398.0,0
25.0,blue-collar,cellular,262.0,0
31.0,admin.,telephone,255.0,0
38.0,management,cellular,262.0,0
41.0,technician,cellular,127.0,0
33.0,technician,cellular,189.0,0
31.0,services,cellular,322.0,0
30.0,management,cellular,84.0,0
41.0,management,cellular,180.0,0
30.0,admin.,cellular,84.0,0
53.0,entrepreneur,cellular,302.0,0
56.0,services,cellular,354.0,0
56.0,entrepreneur,telephone,41.0,0
55.0,entrepreneur,cellular,68.0,0
51.0,services,telephone,250.0,0
34.0,technician,cellular,47.0,0
38.0,admin.,cellular,80.0,0
45.0,blue-collar,cellular,427.0,0
36.0,blue-collar,cellular,57.0,0
30.0,admin.,cellular,95.0,0
57.0,retired,telephone,278.0,0
45.0,blue-collar,cellular,384.0,0
45.0,services,cellular,345.0,1
29.0,technician,cellular,633.0,0
33.0,blue-collar,telephone,215.0,0
56.0,technician,cellular,776.0,1
37.0,admin.,cellular,329.0,1
39.0,blue-collar,cellular,47.0,0
32.0,unknown,telephone,221.0,0
53.0,admin.,cellular,103.0,0
26.0,admin.,telephone,170.0,0
31.0,services,telephone,287.0,0
39.0,blue-collar,cellular,55.0,0
31.0,technician,cellular,34.0,0
48.0,admin.,telephone,125.0,0
36.0,admin.,telephone,152.0,0
23.0,services,telephone,821.0,0
43.0,blue-collar,cellular,239.0,0
30.0,blue-collar,cellular,623.0,1
37.0,blue-collar,telephone,121.0,0
36.0,blue-collar,cellular,101.0,0
34.0,admin.,telephone,237.0,0
34.0,self-employed,telephone,10.0,0
24.0,services,cellular,305.0,1
31.0,entrepreneur,telephone,305.0,0
39.0,services,telephone,956.0,0
50.0,blue-collar,cellular,125.0,0
37.0,technician,cellular,188.0,0
53.0,technician,telephone,111.0,0
51.0,blue-collar,telephone,76.0,0
35.0,technician,telephone,14.0,0
41.0,technician,telephone,307.0,0
26.0,services,cellular,560.0,1
55.0,retired,telephone,416.0,0
37.0,admin.,cellular,356.0,0
41.0,admin.,cellular,228.0,0
30.0,admin.,cellular,124.0,0
36.0,admin.,cellular,106.0,0
30.0,technician,cellular,1031.0,0
34.0,blue-collar,cellular,183.0,0
47.0,management,cellular,86.0,0
35.0,blue-collar,telephone,298.0,0
51.0,management,cellular,96.0,0
54.0,blue-collar,cellular,239.0,1
31.0,services,cellular,251.0,0
40.0,technician,cellular,154.0,0
31.0,admin.,telephone,199.0,0
29.0,entrepreneur,cellular,103.0,0
58.0,blue-collar,telephone,422.0,0
47.0,entrepreneur,telephone,78.0,0
36.0,admin.,telephone,25.0,0
28.0,blue-collar,telephone,102.0,0
52.0,unemployed,telephone,151.0,0
41.0,admin.,cellular,82.0,0
49.0,technician,cellular,90.0,0
32.0,technician,cellular,641.0,1
38.0,admin.,telephone,111.0,0
34.0,unemployed,cellular,339.0,0
46.0,blue-collar,cellular,223.0,0
35.0,blue-collar,telephone,622.0,1
29.0,technician,telephone,150.0,1
44.0,services,telephone,112.0,0
51.0,blue-collar,telephone,781.0,1
25.0,student,telephone,345.0,0
37.0,services,cellular,54.0,0
42.0,blue-collar,telephone,257.0,0
46.0,technician,telephone,193.0,0
54.0,blue-collar,cellular,99.0,0
45.0,unemployed,cellular,274.0,0
25.0,admin.,cellular,8.0,0
34.0,admin.,telephone,162.0,0
28.0,services,cellular,102.0,0
30.0,blue-collar,telephone,58.0,0
48.0,services,cellular,110.0,0
55.0,retired,telephone,129.0,0
47.0,admin.,cellular,97.0,0
35.0,technician,cellular,178.0,0
36.0,admin.,telephone,121.0,0
32.0,self-employed,cellular,161.0,0
36.0,admin.,cellular,379.0,0
27.0,services,telephone,73.0,0
38.0,blue-collar,cellular,56.0,0
36.0,services,telephone,139.0,0
56.0,admin.,cellular,98.0,0
37.0,unemployed,cellular,249.0,1
56.0,admin.,cellular,178.0,0
71.0,retired,cellular,237.0,0
46.0,admin.,cellular,16.0,0
29.0,unemployed,cellular,243.0,1
37.0,technician,cellular,971.0,1
38.0,self-employed,cellular,24.0,0
21.0,services,cellular,110.0,0
22.0,student,cellular,270.0,1
49.0,technician,cellular,96.0,0
64.0,retired,telephone,227.0,0
34.0,blue-collar,telephone,800.0,0
36.0,admin.,cellular,480.0,1
53.0,blue-collar,cellular,195.0,0
57.0,retired,cellular,873.0,0
30.0,blue-collar,cellular,903.0,0
30.0,entrepreneur,cellular,485.0,1
26.0,student,telephone,901.0,1
46.0,blue-collar,telephone,209.0,0
28.0,blue-collar,cellular,82.0,0
33.0,admin.,cellular,87.0,0
29.0,admin.,cellular,160.0,1
32.0,admin.,telephone,142.0,0
75.0,retired,cellular,186.0,0
59.0,technician,telephone,464.0,0
57.0,entrepreneur,cellular,429.0,1
29.0,services,cellular,344.0,0
27.0,unemployed,cellular,72.0,0
42.0,technician,telephone,204.0,0
57.0,retired,telephone,54.0,0
40.0,admin.,cellular,186.0,0
44.0,blue-collar,cellular,92.0,0
30.0,admin.,cellular,155.0,0
46.0,housemaid,telephone,166.0,0
54.0,management,cellular,273.0,0
40.0,admin.,cellular,499.0,1
28.0,services,telephone,95.0,0
41.0,admin.,cellular,306.0,0
44.0,services,cellular,95.0,0
28.0,technician,cellular,178.0,0
38.0,unemployed,cellular,273.0,0
53.0,retired,telephone,313.0,0
28.0,blue-collar,cellular,108.0,0
40.0,services,cellular,275.0,0
43.0,admin.,telephone,30.0,0
30.0,student,cellular,155.0,0
43.0,admin.,cellular,250.0,0
41.0,technician,telephone,87.0,0
33.0,admin.,cellular,43.0,0
39.0,admin.,telephone,363.0,0
29.0,blue-collar,telephone,198.0,0
32.0,admin.,telephone,103.0,0
36.0,technician,telephone,146.0,0
45.0,services,telephone,152.0,0
48.0,blue-collar,cellular,12.0,0
34.0,blue-collar,cellular,195.0,0
24.0,services,cellular,439.0,0
35.0,admin.,cellular,193.0,0
42.0,blue-collar,telephone,798.0,0
29.0,housemaid,cellular,155.0,0
30.0,blue-collar,cellular,7.0,0
33.0,services,cellular,89.0,0
54.0,entrepreneur,telephone,77.0,0
36.0,admin.,telephone,622.0,0
50.0,blue-collar,cellular,600.0,0
31.0,admin.,cellular,148.0,0
41.0,admin.,telephone,63.0,0
33.0,admin.,telephone,92.0,0
52.0,blue-collar,cellular,85.0,0
39.0,technician,telephone,2016.0,1
29.0,admin.,telephone,73.0,0
36.0,services,cellular,128.0,0
33.0,management,cellular,113.0,0
56.0,retired,cellular,933.0,1
44.0,blue-collar,telephone,344.0,0
32.0,admin.,cellular,467.0,1
42.0,admin.,cellular,36.0,0
43.0,management,telephone,189.0,0
56.0,management,cellular,125.0,0
27.0,blue-collar,cellular,722.0,0
47.0,admin.,telephone,183.0,0
38.0,housemaid,telephone,173.0,0
29.0,technician,cellular,170.0,0
34.0,blue-collar,cellular,87.0,0
45.0,admin.,cellular,54.0,0
28.0,technician,cellular,84.0,1
31.0,services,telephone,92.0,0
57.0,services,cellular,161.0,0
22.0,student,cellular,154.0,0
38.0,technician,cellular,224.0,0
49.0,admin.,cellular,88.0,0
33.0,admin.,cellular,222.0,0
31.0,blue-collar,cellular,98.0,0
35.0,technician,cellular,318.0,0
34.0,blue-collar,cellular,197.0,0
38.0,self-employed,cellular,391.0,1
31.0,admin.,cellular,55.0,0
27.0,blue-collar,telephone,393.0,0
30.0,technician,cellular,66.0,0
44.0,admin.,telephone,347.0,0
37.0,technician,telephone,237.0,0
29.0,services,telephone,1018.0,1
41.0,entrepreneur,cellular,72.0,0
39.0,technician,cellular,418.0,0
27.0,admin.,cellular,584.0,0
35.0,admin.,cellular,105.0,0
38.0,management,cellular,486.0,1
50.0,admin.,cellular,508.0,0
49.0,blue-collar,telephone,115.0,0
36.0,admin.,telephone,132.0,0
42.0,technician,cellular,71.0,0
57.0,admin.,cellular,334.0,0
44.0,blue-collar,cellular,148.0,0
48.0,admin.,telephone,252.0,0
57.0,blue-collar,telephone,69.0,0
40.0,entrepreneur,cellular,837.0,1
31.0,blue-collar,telephone,234.0,0
38.0,technician,cellular,99.0,0
34.0,admin.,cellular,125.0,0
35.0,admin.,cellular,125.0,0
43.0,housemaid,cellular,173.0,0
46.0,blue-collar,telephone,235.0,0
48.0,admin.,cellular,18.0,0
52.0,self-employed,telephone,169.0,0
38.0,admin.,telephone,154.0,0
27.0,blue-collar,cellular,267.0,0
44.0,blue-collar,cellular,304.0,0
60.0,housemaid,cellular,85.0,0
31.0,unemployed,cellular,22.0,0
79.0,retired,cellular,181.0,1
35.0,services,cellular,257.0,0
38.0,admin.,telephone,51.0,0
46.0,admin.,cellular,159.0,0
45.0,technician,telephone,350.0,0
24.0,technician,cellular,73.0,0
33.0,services,cellular,192.0,1
45.0,entrepreneur,telephone,72.0,0
28.0,admin.,telephone,393.0,0
24.0,unknown,cellular,134.0,1
36.0,technician,telephone,940.0,1
33.0,management,telephone,371.0,0
58.0,unknown,telephone,149.0,0
33.0,blue-collar,cellular,222.0,0
38.0,technician,cellular,31.0,0
25.0,admin.,cellular,103.0,0
43.0,technician,cellular,167.0,0
50.0,blue-collar,telephone,152.0,0
43.0,admin.,cellular,231.0,1
48.0,unemployed,cellular,10.0,0
32.0,admin.,cellular,81.0,0
36.0,technician,telephone,90.0,0
30.0,admin.,cellular,608.0,0
32.0,admin.,cellular,69.0,0
36.0,admin.,cellular,559.0,1
49.0,management,telephone,124.0,0
44.0,admin.,telephone,159.0,0
24.0,services,cellular,113.0,0
29.0,services,telephone,689.0,0
38.0,blue-collar,cellular,161.0,0
58.0,management,telephone,81.0,0
51.0,services,telephone,328.0,0
33.0,technician,telephone,619.0,0
45.0,technician,telephone,83.0,0
29.0,technician,cellular,38.0,0
40.0,blue-collar,cellular,76.0,0
46.0,blue-collar,telephone,183.0,0
54.0,technician,telephone,52.0,0
46.0,admin.,cellular,76.0,0
50.0,unknown,cellular,77.0,0
51.0,admin.,cellular,109.0,0
39.0,technician,cellular,49.0,0
32.0,management,telephone,232.0,0
31.0,blue-collar,telephone,55.0,0
55.0,management,cellular,260.0,1
42.0,technician,telephone,610.0,0
34.0,admin.,telephone,129.0,0
30.0,technician,telephone,179.0,0
29.0,admin.,cellular,54.0,0
38.0,technician,cellular,351.0,0
32.0,admin.,cellular,21.0,0
31.0,services,cellular,151.0,0
47.0,management,telephone,805.0,0
43.0,admin.,telephone,152.0,0
51.0,housemaid,cellular,460.0,0
49.0,blue-collar,telephone,79.0,0
37.0,services,cellular,175.0,0
47.0,admin.,cellular,194.0,0
28.0,technician,cellular,196.0,0
30.0,student,cellular,132.0,0
38.0,blue-collar,telephone,168.0,0
26.0,admin.,telephone,140.0,0
34.0,admin.,telephone,332.0,1
59.0,admin.,telephone,85.0,1
25.0,technician,cellular,96.0,0
58.0,unemployed,cellular,229.0,1
65.0,retired,cellular,344.0,1
48.0,technician,cellular,235.0,0
36.0,unemployed,cellular,304.0,1
38.0,admin.,cellular,223.0,0
38.0,services,telephone,17.0,0
52.0,technician,telephone,332.0,0
44.0,blue-collar,cellular,62.0,0
35.0,admin.,cellular,110.0,0
49.0,technician,telephone,88.0,0
52.0,retired,telephone,215.0,0
48.0,services,cellular,835.0,0
48.0,admin.,cellular,347.0,0
55.0,admin.,telephone,146.0,0
35.0,blue-collar,cellular,211.0,0
58.0,admin.,cellular,418.0,0
37.0,blue-collar,telephone,222.0,0
30.0,technician,cellular,116.0,0
31.0,admin.,cellular,213.0,0
39.0,blue-collar,cellular,75.0,0
34.0,admin.,cellular,174.0,0
41.0,technician,telephone,128.0,0
34.0,unemployed,cellular,98.0,0
50.0,entrepreneur,telephone,296.0,0
26.0,student,cellular,59.0,0
55.0,technician,cellular,543.0,0
39.0,technician,cellular,247.0,0
29.0,admin.,cellular,126.0,0
34.0,management,telephone,145.0,0
43.0,management,cellular,70.0,0
38.0,services,cellular,96.0,0
34.0,blue-collar,telephone,137.0,0
47.0,services,cellular,100.0,0
33.0,management,cellular,187.0,1
29.0,services,cellular,78.0,0
24.0,student,cellular,223.0,0
29.0,technician,cellular,292.0,0
49.0,admin.,cellular,128.0,0
37.0,entrepreneur,cellular,245.0,0
38.0,admin.,cellular,65.0,0
56.0,housemaid,telephone,261.0,0
39.0,blue-collar,telephone,311.0,0
55.0,retired,cellular,526.0,1
45.0,blue-collar,telephone,19.0,0
53.0,technician,cellular,261.0,0
36.0,blue-collar,telephone,81.0,0
58.0,admin.,telephone,228.0,0
49.0,management,telephone,135.0,0
35.0,technician,telephone,412.0,1
30.0,housemaid,cellular,103.0,0
37.0,admin.,telephone,638.0,0
27.0,admin.,cellular,132.0,0
68.0,retired,cellular,383.0,0
41.0,admin.,cellular,6.0,0
45.0,technician,cellular,207.0,0
39.0,admin.,telephone,88.0,0
52.0,blue-collar,telephone,138.0,0
29.0,technician,cellular,225.0,0
31.0,blue-collar,cellular,387.0,0
44.0,services,telephone,206.0,0
44.0,admin.,telephone,12.0,0
31.0,blue-collar,telephone,195.0,0
39.0,self-employed,cellular,761.0,0
32.0,admin.,cellular,59.0,0
39.0,blue-collar,telephone,242.0,0
35.0,admin.,telephone,126.0,0
35.0,management,cellular,113.0,0
30.0,technician,telephone,342.0,0
33.0,admin.,telephone,48.0,0
42.0,blue-collar,cellular,57.0,0
37.0,blue-collar,cellular,79.0,0
31.0,technician,cellular,87.0,0
32.0,housemaid,telephone,19.0,0
35.0,services,cellular,184.0,0
36.0,services,telephone,116.0,0
37.0,entrepreneur,cellular,362.0,0
26.0,blue-collar,telephone,72.0,0
42.0,technician,telephone,163.0,0
37.0,admin.,telephone,214.0,0
31.0,entrepreneur,telephone,70.0,0
31.0,technician,cellular,312.0,0
62.0,self-employed,cellular,66.0,0
26.0,services,cellular,191.0,0
37.0,blue-collar,cellular,64.0,0
27.0,technician,cellular,209.0,0
27.0,student,telephone,54.0,0
59.0,housemaid,cellular,246.0,0
51.0,management,cellular,79.0,0
31.0,blue-collar,cellular,45.0,0
28.0,blue-collar,cellular,282.0,0
52.0,blue-collar,cellular,137.0,0
32.0,management,telephone,64.0,0
30.0,student,telephone,1242.0,1
34.0,blue-collar,telephone,335.0,0
45.0,blue-collar,cellular,223.0,0
28.0,technician,telephone,63.0,0
36.0,technician,telephone,159.0,0
47.0,entrepreneur,cellular,216.0,0
50.0,blue-collar,telephone,381.0,0
38.0,technician,telephone,170.0,0
30.0,management,cellular,876.0,0
35.0,services,telephone,103.0,0
38.0,blue-collar,cellular,299.0,0
32.0,blue-collar,cellular,253.0,0
58.0,admin.,cellular,318.0,0
59.0,management,cellular,92.0,0
39.0,technician,cellular,62.0,0
36.0,blue-collar,telephone,275.0,0
45.0,services,telephone,443.0,0
30.0,blue-collar,telephone,176.0,0
37.0,technician,telephone,156.0,0
29.0,unemployed,cellular,170.0,0
47.0,management,cellular,109.0,0
52.0,blue-collar,telephone,160.0,0
37.0,management,cellular,149.0,1
37.0,services,telephone,77.0,0
29.0,blue-collar,telephone,168.0,0
34.0,technician,telephone,225.0,0
46.0,unemployed,telephone,283.0,0
68.0,retired,cellular,567.0,1
54.0,blue-collar,cellular,303.0,0
55.0,management,cellular,421.0,0
37.0,blue-collar,telephone,191.0,0
53.0,services,telephone,113.0,0
53.0,blue-collar,cellular,165.0,0
41.0,technician,telephone,348.0,0
38.0,blue-collar,cellular,353.0,0
36.0,services,cellular,302.0,0
33.0,admin.,telephone,305.0,0
43.0,admin.,telephone,226.0,0
31.0,technician,cellular,373.0,0
28.0,admin.,cellular,347.0,1
32.0,blue-collar,telephone,108.0,0
36.0,entrepreneur,cellular,55.0,0
34.0,blue-collar,telephone,137.0,0
29.0,admin.,cellular,245.0,1
27.0,admin.,cellular,255.0,0
63.0,retired,cellular,163.0,0
60.0,retired,telephone,135.0,0
33.0,technician,telephone,65.0,0
22.0,services,cellular,100.0,0
38.0,technician,telephone,127.0,0
39.0,admin.,telephone,638.0,0
27.0,blue-collar,telephone,187.0,0
83.0,housemaid,cellular,257.0,0
42.0,retired,cellular,116.0,0
28.0,blue-collar,cellular,66.0,0
56.0,technician,telephone,471.0,0
31.0,blue-collar,telephone,672.0,0
26.0,services,cellular,98.0,0
31.0,admin.,cellular,439.0,1
39.0,blue-collar,telephone,162.0,0
30.0,self-employed,cellular,131.0,0
35.0,admin.,cellular,333.0,0
31.0,technician,telephone,741.0,0
38.0,blue-collar,telephone,211.0,0
31.0,blue-collar,cellular,148.0,0
41.0,admin.,telephone,204.0,0
30.0,admin.,cellular,82.0,0
40.0,blue-collar,cellular,374.0,0
86.0,retired,cellular,130.0,0
26.0,admin.,telephone,216.0,1
41.0,services,cellular,55.0,0
52.0,admin.,cellular,87.0,0
30.0,technician,cellular,77.0,0
49.0,admin.,cellular,71.0,0
42.0,admin.,cellular,101.0,0
22.0,admin.,cellular,194.0,1
31.0,admin.,cellular,194.0,1
33.0,technician,telephone,130.0,0
49.0,retired,cellular,83.0,0
36.0,blue-collar,cellular,206.0,0
58.0,management,telephone,40.0,0
37.0,blue-collar,cellular,31.0,0
34.0,blue-collar,telephone,175.0,0
40.0,services,telephone,99.0,0
39.0,admin.,cellular,102.0,0
28.0,admin.,telephone,354.0,0
24.0,student,cellular,209.0,0
39.0,admin.,telephone,219.0,0
50.0,admin.,cellular,644.0,0
36.0,student,cellular,246.0,0
83.0,housemaid,cellular,667.0,1
36.0,admin.,cellular,1064.0,1
37.0,blue-collar,telephone,128.0,0
38.0,technician,telephone,272.0,0
30.0,technician,cellular,92.0,0
45.0,blue-collar,cellular,131.0,0
39.0,blue-collar,telephone,269.0,0
26.0,blue-collar,cellular,236.0,0
55.0,blue-collar,cellular,232.0,0
40.0,admin.,telephone,105.0,0
20.0,student,cellular,195.0,0
27.0,services,cellular,158.0,0
57.0,blue-collar,telephone,41.0,0
44.0,blue-collar,cellular,180.0,0
45.0,blue-collar,cellular,194.0,0
46.0,admin.,telephone,233.0,0
47.0,management,telephone,29.0,0
31.0,admin.,cellular,163.0,0
33.0,admin.,cellular,252.0,1
25.0,blue-collar,telephone,313.0,0
41.0,blue-collar,cellular,299.0,0
32.0,unemployed,telephone,128.0,0
30.0,admin.,cellular,280.0,0
52.0,services,cellular,76.0,0
56.0,blue-collar,cellular,368.0,0
28.0,technician,cellular,185.0,0
41.0,blue-collar,cellular,278.0,0
51.0,housemaid,cellular,454.0,0
52.0,retired,telephone,269.0,0
42.0,blue-collar,cellular,378.0,0
32.0,technician,telephone,79.0,0
54.0,unemployed,cellular,346.0,1
47.0,admin.,telephone,256.0,0
51.0,self-employed,telephone,91.0,0
72.0,retired,cellular,152.0,0
55.0,management,cellular,90.0,0
80.0,retired,cellular,354.0,0
77.0,retired,telephone,372.0,1
40.0,entrepreneur,cellular,448.0,0
35.0,admin.,cellular,633.0,0
33.0,admin.,cellular,427.0,1
37.0,services,cellular,667.0,0
46.0,admin.,cellular,324.0,1
51.0,admin.,telephone,135.0,0
48.0,services,telephone,122.0,0
55.0,housemaid,cellular,363.0,0
29.0,admin.,cellular,295.0,0
28.0,blue-collar,cellular,226.0,0
33.0,admin.,telephone,110.0,0
51.0,blue-collar,cellular,87.0,0
39.0,services,telephone,359.0,0
35.0,entrepreneur,telephone,82.0,0
42.0,entrepreneur,telephone,108.0,0
41.0,admin.,cellular,566.0,1
36.0,housemaid,cellular,120.0,0
41.0,technician,telephone,257.0,0
58.0,retired,cellular,585.0,0
54.0,management,cellular,552.0,0
33.0,services,cellular,630.0,1
36.0,services,cellular,211.0,0
35.0,blue-collar,telephone,115.0,0
47.0,technician,cellular,43.0,0
35.0,blue-collar,telephone,74.0,0
37.0,admin.,telephone,135.0,0
28.0,student,telephone,6.0,0
42.0,blue-collar,cellular,148.0,0
35.0,blue-collar,telephone,433.0,1
44.0,admin.,cellular,235.0,0
59.0,technician,cellular,457.0,1
52.0,services,cellular,160.0,0
33.0,blue-collar,telephone,155.0,0
46.0,admin.,telephone,303.0,0
33.0,management,cellular,418.0,0
48.0,admin.,telephone,82.0,0
37.0,blue-collar,telephone,117.0,0
36.0,admin.,telephone,404.0,0
39.0,blue-collar,telephone,99.0,0
32.0,self-employed,cellular,93.0,0
53.0,technician,telephone,204.0,0
36.0,blue-collar,cellular,226.0,0
53.0,admin.,cellular,964.0,1
40.0,management,cellular,162.0,0
38.0,technician,cellular,279.0,0
30.0,admin.,telephone,92.0,0
54.0,admin.,cellular,131.0,0
33.0,entrepreneur,cellular,637.0,1
68.0,retired,telephone,80.0,0
27.0,technician,telephone,124.0,0
47.0,blue-collar,cellular,267.0,0
32.0,management,cellular,1067.0,0
45.0,admin.,cellular,317.0,1
35.0,admin.,cellular,62.0,0
53.0,technician,telephone,178.0,0
52.0,technician,cellular,268.0,0
38.0,self-employed,telephone,375.0,0
33.0,services,cellular,277.0,0
49.0,admin.,cellular,136.0,1
20.0,student,cellular,180.0,0
32.0,management,cellular,173.0,0
30.0,admin.,cellular,53.0,0
33.0,blue-collar,telephone,261.0,0
45.0,management,telephone,121.0,0
29.0,admin.,cellular,206.0,0
64.0,retired,cellular,222.0,1
25.0,blue-collar,cellular,10.0,0
